ticker,raw_ticker,exchange_source,company_name_source,Security Name
KRMD,KRMD,NASDAQ,"KORU Medical Systems, Inc.","KORU Medical Systems, Inc. - Common Stock"
KRMN,KRMN,NYSE,Karman Holdings Inc. Common Stock,Karman Holdings Inc. Common Stock
KRNT,KRNT,NASDAQ,Kornit Digital Ltd.,Kornit Digital Ltd. - Ordinary Shares
KRNY,KRNY,NASDAQ,Kearny Financial,Kearny Financial - Common Stock
KRO,KRO,NYSE,Kronos Worldwide Inc Common Stock,Kronos Worldwide Inc Common Stock
KROS,KROS,NASDAQ,"Keros Therapeutics, Inc.","Keros Therapeutics, Inc. - common stock"
KRRO,KRRO,NASDAQ,"Korro Bio, Inc.","Korro Bio, Inc. - Common Stock"
KRSP,KRSP,NYSE,Rice Acquisition Corporation 3 Class A Ordinary Shares,Rice Acquisition Corporation 3 Class A Ordinary Shares
KRT,KRT,NASDAQ,Karat Packaging Inc.,Karat Packaging Inc. - Common Stock
KRUS,KRUS,NASDAQ,"Kura Sushi USA, Inc.","Kura Sushi USA, Inc. - Class A Common Stock"
KRYS,KRYS,NASDAQ,"Krystal Biotech, Inc.","Krystal Biotech, Inc. - Common Stock"
KSCP,KSCP,NASDAQ,"Knightscope, Inc.","Knightscope, Inc. - Class A Common Stock"
KSS,KSS,NYSE,Kohl's Corporation Common Stock,Kohl's Corporation Common Stock
KT,KT,NYSE,KT Corporation Common Stock,KT Corporation Common Stock
KTB,KTB,NYSE,"Kontoor Brands, Inc. Common Stock ","Kontoor Brands, Inc. Common Stock "
KTCC,KTCC,NASDAQ,Key Tronic Corporation,Key Tronic Corporation - Common Stock
KTOS,KTOS,NASDAQ,"Kratos Defense & Security Solutions, Inc.","Kratos Defense & Security Solutions, Inc. - Common Stock"
KTWO,KTWO,NASDAQ,K2 Capital Acquisition Corporation,K2 Capital Acquisition Corporation - Class A Ordinary Share
KURA,KURA,NASDAQ,"Kura Oncology, Inc.","Kura Oncology, Inc. - Common Stock"
KUST,KUST,NASDAQ,"Kustom Entertainment, Inc.","Kustom Entertainment, Inc. - Common Stock"
KVAC,KVAC,NASDAQ,Keen Vision Acquisition Corporation,Keen Vision Acquisition Corporation - Ordinary Shares
KVHI,KVHI,NASDAQ,"KVH Industries, Inc.","KVH Industries, Inc. - Common Stock"
KVUE,KVUE,NYSE,Kenvue Inc. Common Stock,Kenvue Inc. Common Stock
KVYO,KVYO,NYSE,"Klaviyo, Inc. Series A Common Stock","Klaviyo, Inc. Series A Common Stock"
KW,KW,NYSE,Kennedy,Kennedy-Wilson Holdings Inc. Common Stock
KWR,KWR,NYSE,Quaker Houghton Common Stock,Quaker Houghton Common Stock
KXIN,KXIN,NASDAQ,Kaixin Holdings,Kaixin Holdings - Ordinary Shares
KYIV,KYIV,NASDAQ,Kyivstar Group Ltd.,Kyivstar Group Ltd. - Common Shares
KYMR,KYMR,NASDAQ,"Kymera Therapeutics, Inc.","Kymera Therapeutics, Inc. - Common Stock"
KYTX,KYTX,NASDAQ,"Kyverna Therapeutics, Inc.","Kyverna Therapeutics, Inc. - Common Stock"
L,L,NYSE,Loews Corporation Common Stock,Loews Corporation Common Stock
LABT,LABT,NASDAQ,Lakewood-Amedex Biotherapeutics Inc.,Lakewood-Amedex Biotherapeutics Inc. - Common Stock
LAC,LAC,NYSE,Lithium Americas Corp. Common Shares,Lithium Americas Corp. Common Shares
LAD,LAD,NYSE,"Lithia Motors, Inc. Common Stock","Lithia Motors, Inc. Common Stock"
LADR,LADR,NYSE,Ladder Capital Corp Class A Common Stock,Ladder Capital Corp Class A Common Stock
LAES,LAES,NASDAQ,SEALSQ Corp,SEALSQ Corp - Ordinary Shares
LAFA,LAFA,NASDAQ,LaFayette Acquisition Corp.,LaFayette Acquisition Corp. - Ordinary Share
LAKE,LAKE,NASDAQ,"Lakeland Industries, Inc.","Lakeland Industries, Inc. - Common Stock"
LAMR,LAMR,NASDAQ,Lamar Advertising Company,Lamar Advertising Company - Class A Common Stock
LAND,LAND,NASDAQ,Gladstone Land Corporation,Gladstone Land Corporation - Common Stock
LANV,LANV,NYSE,Lanvin Group Holdings Limited Ordinary Shares,Lanvin Group Holdings Limited Ordinary Shares
LAR,LAR,NYSE,Lithium Argentina AG Common Shares,Lithium Argentina AG Common Shares
LARK,LARK,NASDAQ,Landmark Bancorp Inc.,Landmark Bancorp Inc. - Common Stock
LASE,LASE,NASDAQ,Laser Photonics Corporation,Laser Photonics Corporation - Common Stock
LASR,LASR,NASDAQ,"nLIGHT, Inc.","nLIGHT, Inc. - Common Stock"
LATA,LATA,NASDAQ,Galata Acquisition Corp. II,Galata Acquisition Corp. II - Class A Ordinary Shares
LAUR,LAUR,NASDAQ,"Laureate Education, Inc.","Laureate Education, Inc. - Common Stock"
LAW,LAW,NYSE,"CS Disco, Inc. Common Stock","CS Disco, Inc. Common Stock"
LAZ,LAZ,NYSE,"Lazard, Inc. Common Stock","Lazard, Inc. Common Stock"
LB,LB,NYSE,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests
LBGJ,LBGJ,NASDAQ,Li Bang International Corporation Inc.,Li Bang International Corporation Inc. - Class A Ordinary Shares
LBRDA,LBRDA,NASDAQ,Liberty Broadband Corporation,Liberty Broadband Corporation - Class A Common Stock
LBRDK,LBRDK,NASDAQ,Liberty Broadband Corporation,Liberty Broadband Corporation - Class C Common Stock
LBRT,LBRT,NYSE,Liberty Energy Inc. Class A common stock,Liberty Energy Inc. Class A common stock
LBRX,LBRX,NASDAQ,LB Pharmaceuticals Inc,LB Pharmaceuticals Inc - Common Stock
LBTYA,LBTYA,NASDAQ,Liberty Global Ltd.,Liberty Global Ltd. - Class A Common Shares
LBTYB,LBTYB,NASDAQ,Liberty Global Ltd.,Liberty Global Ltd. - Class B Common Shares
LBTYK,LBTYK,NASDAQ,Liberty Global Ltd.,Liberty Global Ltd. - Class C Common Shares
LC,LC,NYSE,LendingClub Corporation Common Stock,LendingClub Corporation Common Stock
LCCC,LCCC,NASDAQ,Lakeshore Acquisition III Corp.,Lakeshore Acquisition III Corp. - Ordinary Shares
LCFY,LCFY,NASDAQ,Locafy Limited,Locafy Limited - Ordinary Share
LCID,LCID,NASDAQ,"Lucid Group, Inc.","Lucid Group, Inc. - Common Stock"
LCII,LCII,NYSE,LCI Industries,LCI Industries
LCNB,LCNB,NASDAQ,LCNB Corporation,LCNB Corporation - Common Stock
LCUT,LCUT,NASDAQ,"Lifetime Brands, Inc.","Lifetime Brands, Inc. - Common Stock"
LDI,LDI,NYSE,"loanDepot, Inc. Class A Common Stock","loanDepot, Inc. Class A Common Stock"
LDOS,LDOS,NYSE,"Leidos Holdings, Inc. Common Stock","Leidos Holdings, Inc. Common Stock"
LE,LE,NASDAQ,"Lands' End, Inc.","Lands' End, Inc. - Common Stock"
LEA,LEA,NYSE,Lear Corporation Common Stock,Lear Corporation Common Stock
LECO,LECO,NASDAQ,"Lincoln Electric Holdings, Inc.","Lincoln Electric Holdings, Inc. - Common Shares"
LEE,LEE,NASDAQ,"Lee Enterprises, Incorporated","Lee Enterprises, Incorporated - Common Stock"
LEG,LEG,NYSE,"Leggett & Platt, Incorporated Common Stock","Leggett & Platt, Incorporated Common Stock"
LEGH,LEGH,NASDAQ,Legacy Housing Corporation,Legacy Housing Corporation - Common Stock
LEN,LEN,NYSE,Lennar Corporation Class A Common Stock,Lennar Corporation Class A Common Stock
LEN-B,LEN.B,NYSE,Lennar Corporation Class B,Lennar Corporation Class B
LENZ,LENZ,NASDAQ,"LENZ Therapeutics, Inc.","LENZ Therapeutics, Inc. - Common Stock"
LEO,LEO,NYSE,"BNY Mellon Strategic Municipals, Inc. Common Stock","BNY Mellon Strategic Municipals, Inc. Common Stock"
LEU,LEU,NYSE,Centrus Energy Corp. Class A Common Stock,Centrus Energy Corp. Class A Common Stock
LEVI,LEVI,NYSE,Levi Strauss & Co Class A Common Stock,Levi Strauss & Co Class A Common Stock
LFAC,LFAC,NASDAQ,Leapfrog Acquisition Corporation,Leapfrog Acquisition Corporation - Class A Ordinary Shares
LFCR,LFCR,NASDAQ,"Lifecore Biomedical, Inc.","Lifecore Biomedical, Inc. - Common Stock"
LFMD,LFMD,NASDAQ,"LifeMD, Inc.","LifeMD, Inc. - Common Stock"
LFST,LFST,NASDAQ,"LifeStance Health Group, Inc.","LifeStance Health Group, Inc. - Common Stock"
LFUS,LFUS,NASDAQ,"Littelfuse, Inc.","Littelfuse, Inc. - Common Stock"
LFVN,LFVN,NASDAQ,Lifevantage Corporation,Lifevantage Corporation - Common Stock
LFWD,LFWD,NASDAQ,Lifeward Ltd.,Lifeward Ltd. - Ordinary Shares
LGCB,LGCB,NASDAQ,Linkage Global Inc,Linkage Global Inc - Class A Ordinary Shares
LGCL,LGCL,NASDAQ,Lucas GC Limited,Lucas GC Limited - Class A Ordinary Shares
LGIH,LGIH,NASDAQ,"LGI Homes, Inc.","LGI Homes, Inc. - Common Stock"
LGN,LGN,NASDAQ,Legence Corp.,Legence Corp. - Class A Common stock
LGND,LGND,NASDAQ,Ligand Pharmaceuticals Incorporated,Ligand Pharmaceuticals Incorporated - Common Stock
LGO,LGO,NASDAQ,Largo Inc.,Largo Inc. - Common Shares
LH,LH,NYSE,Labcorp Holdings Inc. Common Stock,Labcorp Holdings Inc. Common Stock
LHAI,LHAI,NASDAQ,Linkhome Holdings Inc.,Linkhome Holdings Inc. - Common stock
LHX,LHX,NYSE,"L3Harris Technologies, Inc. Common Stock","L3Harris Technologies, Inc. Common Stock"
LICN,LICN,NASDAQ,Lichen International Limited,Lichen International Limited - Class A Ordinary Shares
LIDR,LIDR,NASDAQ,"AEye, Inc.","AEye, Inc. - Class A Common Stock"
LIEN,LIEN,NASDAQ,"Chicago Atlantic BDC, Inc.","Chicago Atlantic BDC, Inc. - Common Stock"
LIF,LIF,NASDAQ,"Life360, Inc.","Life360, Inc. - Common Stock"
LIFE,LIFE,NASDAQ,Ethos Technologies Inc.,Ethos Technologies Inc. - Class A Common Stock
LII,LII,NYSE,"Lennox International, Inc. Common Stock","Lennox International, Inc. Common Stock"
LILA,LILA,NASDAQ,Liberty Latin America Ltd.,Liberty Latin America Ltd. - Class A Common Stock
LILAK,LILAK,NASDAQ,Liberty Latin America Ltd.,Liberty Latin America Ltd. - Class C Common Stock
LIN,LIN,NASDAQ,Linde plc,Linde plc - Ordinary Shares
LINC,LINC,NASDAQ,Lincoln Educational Services Corporation,Lincoln Educational Services Corporation - Common Stock
LIND,LIND,NASDAQ,Lindblad Expeditions Holdings Inc. ,Lindblad Expeditions Holdings Inc.  - Common Stock
LINE,LINE,NASDAQ,"Lineage, Inc.","Lineage, Inc. - Common Stock"
LINK,LINK,NASDAQ,"Interlink Electronics, Inc.","Interlink Electronics, Inc. - Common Stock"
LION,LION,NYSE,Lionsgate Studios Corp Common Shares,Lionsgate Studios Corp Common Shares
LIQT,LIQT,NASDAQ,"LiqTech International, Inc.","LiqTech International, Inc. - Common Stock"
LITE,LITE,NASDAQ,Lumentum Holdings Inc.,Lumentum Holdings Inc. - Common Stock
LITS,LITS,NASDAQ,"Lite Strategy, Inc.","Lite Strategy, Inc. - Common Stock"
LIVE,LIVE,NASDAQ,Live Ventures Incorporated,Live Ventures Incorporated - Common Stock
LIVN,LIVN,NASDAQ,LivaNova PLC,LivaNova PLC - Ordinary Shares
LIXT,LIXT,NASDAQ,"Lixte Biotechnology Holdings, Inc.","Lixte Biotechnology Holdings, Inc. - Common Stock"
LKFN,LKFN,NASDAQ,Lakeland Financial Corporation,Lakeland Financial Corporation - Common Stock
LKQ,LKQ,NASDAQ,LKQ Corporation,LKQ Corporation - Common Stock
LKSP,LKSP,NASDAQ,Lake Superior Acquisition Corp.,Lake Superior Acquisition Corp. - Class A Ordinary Shares
LLY,LLY,NYSE,Eli Lilly and Company Common Stock,Eli Lilly and Company Common Stock
LLYVA,LLYVA,NASDAQ,"Liberty Live Holdings, Inc.","Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock"
LLYVK,LLYVK,NASDAQ,"Liberty Live Holdings, Inc.","Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock"
LMAT,LMAT,NASDAQ,"LeMaitre Vascular, Inc.","LeMaitre Vascular, Inc. - Common Stock"
LMB,LMB,NASDAQ,"Limbach Holdings, Inc.","Limbach Holdings, Inc. - Common Stock"
LMND,LMND,NYSE,"Lemonade, Inc. Common Stock","Lemonade, Inc. Common Stock"
LMNR,LMNR,NASDAQ,Limoneira Co,Limoneira Co - Common Stock
LMRI,LMRI,NASDAQ,"Lumexa Imaging Holdings, Inc.","Lumexa Imaging Holdings, Inc. - Common Stock"
LMT,LMT,NYSE,Lockheed Martin Corporation Common Stock,Lockheed Martin Corporation Common Stock
LNC,LNC,NYSE,Lincoln National Corporation Common Stock,Lincoln National Corporation Common Stock
LNG,LNG,NYSE,"Cheniere Energy, Inc. Common Stock","Cheniere Energy, Inc. Common Stock"
LNKS,LNKS,NASDAQ,Linkers Industries Limited,Linkers Industries Limited - Class A Ordinary Shares
LNN,LNN,NYSE,Lindsay Corporation Common Stock,Lindsay Corporation Common Stock
LNSR,LNSR,NASDAQ,"LENSAR, Inc.","LENSAR, Inc. - Common Stock"
LNT,LNT,NASDAQ,Alliant Energy Corporation,Alliant Energy Corporation - Common Stock
LNTH,LNTH,NASDAQ,"Lantheus Holdings, Inc.","Lantheus Holdings, Inc. - Common Stock"
LNZA,LNZA,NASDAQ,"LanzaTech Global, Inc.","LanzaTech Global, Inc. - Common Stock"
LOAN,LOAN,NASDAQ,"Manhattan Bridge Capital, Inc","Manhattan Bridge Capital, Inc - Common Stock"
LOAR,LOAR,NYSE,Loar Holdings Inc. Common Stock,Loar Holdings Inc. Common Stock
LOB,LOB,NYSE,"Live Oak Bancshares, Inc. Common Stock","Live Oak Bancshares, Inc. Common Stock"
LOCL,LOCL,NYSE,Local Bounti Corporation Common Stock,Local Bounti Corporation Common Stock
LOCO,LOCO,NASDAQ,"El Pollo Loco Holdings, Inc.","El Pollo Loco Holdings, Inc. - Common Stock"
LOGI,LOGI,NASDAQ,Logitech International S.A.,Logitech International S.A. - Registered Shares
LOKV,LOKV,NASDAQ,Live Oak Acquisition Corp. V,Live Oak Acquisition Corp. V - Class A Ordinary Shares
LONA,LONA,NASDAQ,"LeonaBio, Inc.","LeonaBio, Inc. - Common Stock"
LOOP,LOOP,NASDAQ,"Loop Industries, Inc.","Loop Industries, Inc. - Common Stock"
LOPE,LOPE,NASDAQ,"Grand Canyon Education, Inc.","Grand Canyon Education, Inc. - Common Stock"
LOVE,LOVE,NASDAQ,The Lovesac Company,The Lovesac Company - Common Stock
LOW,LOW,NYSE,"Lowe's Companies, Inc. Common Stock","Lowe's Companies, Inc. Common Stock"
LPAA,LPAA,NASDAQ,Launch One Acquisition Corp.,Launch One Acquisition Corp. - Class A Ordinary Shares
LPBB,LPBB,NASDAQ,Launch Two Acquisition Corp.,Launch Two Acquisition Corp. - Class A Ordinary Shares
LPCN,LPCN,NASDAQ,Lipocine Inc.,Lipocine Inc. - Common Stock
LPCV,LPCV,NASDAQ,Launchpad Cadenza Acquisition Corp I,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share
LPG,LPG,NYSE,Dorian LPG Ltd. Common Stock,Dorian LPG Ltd. Common Stock
LPLA,LPLA,NASDAQ,LPL Financial Holdings Inc.,LPL Financial Holdings Inc. - Common Stock
LPRO,LPRO,NASDAQ,Open Lending Corporation,Open Lending Corporation - Common Stock
LPSN,LPSN,NASDAQ,"LivePerson, Inc.","LivePerson, Inc. - Common Stock"
LPTH,LPTH,NASDAQ,"LightPath Technologies, Inc.","LightPath Technologies, Inc. - Class A Common Stock"
LPX,LPX,NYSE,Louisiana,Louisiana-Pacific Corporation Common Stock
LQDA,LQDA,NASDAQ,Liquidia Corporation,Liquidia Corporation - Common Stock
LQDT,LQDT,NASDAQ,"Liquidity Services, Inc.","Liquidity Services, Inc. - Common Stock"
LRCX,LRCX,NASDAQ,Lam Research Corporation,Lam Research Corporation - Common Stock
LRMR,LRMR,NASDAQ,"Larimar Therapeutics, Inc.","Larimar Therapeutics, Inc. - Common Stock"
LRN,LRN,NYSE,"Stride, Inc. Common Stock","Stride, Inc. Common Stock"
LSAK,LSAK,NASDAQ,"Lesaka Technologies, Inc.","Lesaka Technologies, Inc. - Common Stock"
LSBK,LSBK,NASDAQ,"Lake Shore Bancorp, Inc.","Lake Shore Bancorp, Inc. - Common Stock"
LSCC,LSCC,NASDAQ,Lattice Semiconductor Corporation,Lattice Semiconductor Corporation - Common Stock
LSE,LSE,NASDAQ,"Leishen Energy Holding Co., Ltd.","Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares"
LSPD,LSPD,NYSE,Lightspeed Commerce Inc. Subordinate Voting Shares,Lightspeed Commerce Inc. Subordinate Voting Shares
LSTA,LSTA,NASDAQ,"Lisata Therapeutics, Inc.","Lisata Therapeutics, Inc. - Common Stock"
LSTR,LSTR,NASDAQ,"Landstar System, Inc.","Landstar System, Inc. - Common Stock"
LTBR,LTBR,NASDAQ,Lightbridge Corporation,Lightbridge Corporation - Common Stock
LTC,LTC,NYSE,"LTC Properties, Inc. Common Stock","LTC Properties, Inc. Common Stock"
LTH,LTH,NYSE,"Life Time Group Holdings, Inc. Common Stock","Life Time Group Holdings, Inc. Common Stock"
LTRN,LTRN,NASDAQ,Lantern Pharma Inc.,Lantern Pharma Inc. - Common Stock
LTRX,LTRX,NASDAQ,"Lantronix, Inc.","Lantronix, Inc. - Common Stock"
LUCD,LUCD,NASDAQ,Lucid Diagnostics Inc.,Lucid Diagnostics Inc. - Common Stock
LUCK,LUCK,NYSE,Lucky Strike Entertainment Corporation Class A Common Stock,Lucky Strike Entertainment Corporation Class A Common Stock
LUCY,LUCY,NASDAQ,"Innovative Eyewear, Inc.","Innovative Eyewear, Inc. - Common Stock"
LULU,LULU,NASDAQ,lululemon athletica inc.,lululemon athletica inc. - Common Stock
LUMN,LUMN,NYSE,"Lumen Technologies, Inc. Common Stock","Lumen Technologies, Inc. Common Stock"
LUNG,LUNG,NASDAQ,Pulmonx Corporation,Pulmonx Corporation - Common Stock
LUNR,LUNR,NASDAQ,"Intuitive Machines, Inc.","Intuitive Machines, Inc. - Class A Common Stock"
LUV,LUV,NYSE,Southwest Airlines Company Common Stock,Southwest Airlines Company Common Stock
LVLU,LVLU,NASDAQ,"Lulu's Fashion Lounge Holdings, Inc.","Lulu's Fashion Lounge Holdings, Inc. - Common Stock"
LVS,LVS,NYSE,Las Vegas Sands Corp. Common Stock,Las Vegas Sands Corp. Common Stock
LVWR,LVWR,NYSE,"LiveWire Group, Inc. Common Stock","LiveWire Group, Inc. Common Stock"
LW,LW,NYSE,"Lamb Weston Holdings, Inc. Common Stock ","Lamb Weston Holdings, Inc. Common Stock "
LWAC,LWAC,NASDAQ,LightWave Acquisition Corp.,LightWave Acquisition Corp. - Class A Ordinary Shares
LWAY,LWAY,NASDAQ,"Lifeway Foods, Inc.","Lifeway Foods, Inc. - Common Stock"
LWLG,LWLG,NASDAQ,"Lightwave Logic, Inc.","Lightwave Logic, Inc. - Common Stock"
LXEO,LXEO,NASDAQ,"Lexeo Therapeutics, Inc.","Lexeo Therapeutics, Inc. - Common Stock"
LXFR,LXFR,NYSE,Luxfer Holdings PLC Ordinary Shares,Luxfer Holdings PLC Ordinary Shares
LXRX,LXRX,NASDAQ,"Lexicon Pharmaceuticals, Inc.","Lexicon Pharmaceuticals, Inc. - Common Stock"
LXU,LXU,NYSE,"LSB Industries, Inc. Common Stock","LSB Industries, Inc. Common Stock"
LYB,LYB,NYSE,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),LyondellBasell Industries NV Ordinary Shares Class A (Netherlands)
LYEL,LYEL,NASDAQ,"Lyell Immunopharma, Inc.","Lyell Immunopharma, Inc. - Common Stock"
LYFT,LYFT,NASDAQ,"Lyft, Inc.","Lyft, Inc. - Class A Common Stock"
LYTS,LYTS,NASDAQ,LSI Industries Inc.,LSI Industries Inc. - Common Stock
LYV,LYV,NYSE,"Live Nation Entertainment, Inc. Common Stock","Live Nation Entertainment, Inc. Common Stock"
LZ,LZ,NASDAQ,"LegalZoom.com, Inc.","LegalZoom.com, Inc. - Common Stock"
LZB,LZB,NYSE,La,La-Z-Boy Incorporated Common Stock
LZM,LZM,NYSE,Lifezone Metals Limited Ordinary Shares,Lifezone Metals Limited Ordinary Shares
LZMH,LZMH,NASDAQ,LZ Technology Holdings Limited,LZ Technology Holdings Limited - Class B Ordinary Shares
M,M,NYSE,Macy's Inc Common Stock,Macy's Inc Common Stock
MA,MA,NYSE,Mastercard Incorporated Common Stock,Mastercard Incorporated Common Stock
MAA,MAA,NYSE,Mid,"Mid-America Apartment Communities, Inc. Common Stock"
MAAS,MAAS,NASDAQ,Maase Inc.,Maase Inc. - Class A Ordinary Shares
MAC,MAC,NYSE,Macerich Company (The) Common Stock,Macerich Company (The) Common Stock
MACI,MACI,NASDAQ,Melar Acquisition Corp. I,Melar Acquisition Corp. I - Class A Ordinary Shares
MAGH,MAGH,NASDAQ,Magnitude International Ltd,Magnitude International Ltd - Ordinary Shares
MAGN,MAGN,NYSE,Magnera Corporation Common Stock,Magnera Corporation Common Stock
MAIN,MAIN,NYSE,Main Street Capital Corporation Common Stock,Main Street Capital Corporation Common Stock
MAIR,MAIR,NYSE,Madison Air Solutions Corporation Class A Common Stock,Madison Air Solutions Corporation Class A Common Stock
MAKO,MAKO,NASDAQ,Mako Mining Corp,Mako Mining Corp - Common Stock
MAMA,MAMA,NASDAQ,"Mama's Creations, Inc.","Mama's Creations, Inc. - Common Stock"
MAMK,MAMK,NASDAQ,MaxsMaking Inc.,MaxsMaking Inc. - Class A Ordinary Shares
MAMO,MAMO,NASDAQ,Massimo Group,Massimo Group - Common Stock
MAN,MAN,NYSE,ManpowerGroup Common Stock,ManpowerGroup Common Stock
MANE,MANE,NYSE,"Veradermics, Incorporated Common Stock","Veradermics, Incorporated Common Stock"
MANH,MANH,NASDAQ,"Manhattan Associates, Inc.","Manhattan Associates, Inc. - Common Stock"
MANU,MANU,NYSE,Manchester United Ltd. Class A Ordinary Shares,Manchester United Ltd. Class A Ordinary Shares
MAR,MAR,NASDAQ,Marriott International,Marriott International - Class A Common Stock
MARA,MARA,NASDAQ,"MARA Holdings, Inc.","MARA Holdings, Inc. - Common Stock"
MAS,MAS,NYSE,Masco Corporation Common Stock,Masco Corporation Common Stock
MASI,MASI,NASDAQ,Masimo Corporation,Masimo Corporation - Common Stock
MASK,MASK,NASDAQ,3 E Network Technology Group Ltd,3 E Network Technology Group Ltd - Class A Ordinary Shares
MASS,MASS,NASDAQ,908 Devices Inc.,908 Devices Inc. - Common Stock
MAT,MAT,NASDAQ,"Mattel, Inc.","Mattel, Inc. - Common Stock"
MATH,MATH,NASDAQ,Metalpha Technology Holding Limited,Metalpha Technology Holding Limited - Ordinary Shares
MATV,MATV,NYSE,"Mativ Holdings, Inc. Common Stock","Mativ Holdings, Inc. Common Stock"
MATW,MATW,NASDAQ,Matthews International Corporation,Matthews International Corporation - Class A Common Stock
MATX,MATX,NYSE,"Matson, Inc. Common Stock","Matson, Inc. Common Stock"
MAX,MAX,NYSE,"MediaAlpha, Inc. Class A Common Stock","MediaAlpha, Inc. Class A Common Stock"
MAYS,MAYS,NASDAQ,"J. W. Mays, Inc.","J. W. Mays, Inc. - Common Stock"
MAZE,MAZE,NASDAQ,"Maze Therapeutics, Inc.","Maze Therapeutics, Inc. - Common Stock"
MB,MB,NASDAQ,MasterBeef Group,MasterBeef Group - Ordinary Shares
MBAI,MBAI,NASDAQ,Check-Cap Ltd.,Check-Cap Ltd. - Ordinary Share
MBAV,MBAV,NASDAQ,M3-Brigade Acquisition V Corp.,M3-Brigade Acquisition V Corp. - Class A Ordinary shares
MBBC,MBBC,NASDAQ,"Marathon Bancorp, Inc.","Marathon Bancorp, Inc. - Common Stock"
MBC,MBC,NYSE,"MasterBrand, Inc. Common Stock","MasterBrand, Inc. Common Stock"
MBI,MBI,NYSE,MBIA Inc. Common Stock,MBIA Inc. Common Stock
MBIN,MBIN,NASDAQ,Merchants Bancorp,Merchants Bancorp - Common Stock
MBLY,MBLY,NASDAQ,Mobileye Global Inc.,Mobileye Global Inc. - Class A Common Stock
MBOT,MBOT,NASDAQ,Microbot Medical Inc. ,Microbot Medical Inc.  - Common Stock
MBRX,MBRX,NASDAQ,"Moleculin Biotech, Inc.","Moleculin Biotech, Inc. - Common Stock"
MBUU,MBUU,NASDAQ,"Malibu Boats, Inc.","Malibu Boats, Inc. - Common Stock"
MBVI,MBVI,NASDAQ,M3-Brigade Acquisition VI Corp.,M3-Brigade Acquisition VI Corp. - Class A Ordinary Shares
MBWM,MBWM,NASDAQ,Mercantile Bank Corporation,Mercantile Bank Corporation - Common Stock
MBX,MBX,NASDAQ,"MBX Biosciences, Inc.","MBX Biosciences, Inc. - Common Stock"
MC,MC,NYSE,Moelis & Company Class A Common Stock,Moelis & Company Class A Common Stock
MCB,MCB,NYSE,Metropolitan Bank Holding Corp. Common Stock,Metropolitan Bank Holding Corp. Common Stock
MCBS,MCBS,NASDAQ,"MetroCity Bankshares, Inc.","MetroCity Bankshares, Inc. - Common Stock"
MCD,MCD,NYSE,McDonald's Corporation Common Stock,McDonald's Corporation Common Stock
